state,city,locality,property_type,bhk,area_sqft,bathrooms,floor,total_floors,age_years,furnished,parking,balcony,price_inr
Nagaland,Mokokchung,Mokokchung Central,Independent House,5,750,4,1,17,4,Unfurnished,0,2,5160293
Nagaland,Mokokchung,Mokokchung Central,Independent House,3,1310,2,10,10,13,Semi-Furnished,2,2,11622584
Odisha,Bhubaneswar,Bhubaneswar Central,Apartment,4,2250,3,1,14,20,Semi-Furnished,1,2,32038927
Odisha,Bhubaneswar,Bhubaneswar Central,Apartment,4,1120,5,13,13,21,Semi-Furnished,2,0,16704470
Odisha,Bhubaneswar,Bhubaneswar Central,Apartment,5,1120,5,2,11,6,Semi-Furnished,2,0,21290327
Odisha,Bhubaneswar,Bhubaneswar Central,Apartment,2,2530,3,14,14,21,Unfurnished,0,3,37292504
Odisha,Bhubaneswar,Bhubaneswar Central,Apartment,2,1350,3,10,10,15,Semi-Furnished,2,2,17636773
Odisha,Bhubaneswar,Bhubaneswar Central,Apartment,3,1410,3,6,18,15,Unfurnished,2,3,20871244
Odisha,Bhubaneswar,Bhubaneswar Central,Apartment,2,2450,1,2,2,1,Semi-Furnished,1,1,28863950
Odisha,Bhubaneswar,Bhubaneswar Central,Apartment,3,560,4,4,16,12,Semi-Furnished,0,2,7748471
Odisha,Bhubaneswar,Bhubaneswar Central,Independent House,4,2180,5,14,14,5,Semi-Furnished,1,2,23941412
Odisha,Bhubaneswar,Bhubaneswar Central,Independent House,1,2620,2,1,12,22,Furnished,1,3,33382030
Odisha,Bhubaneswar,Bhubaneswar Central,Independent House,1,1030,2,4,5,10,Furnished,2,1,13846728
Odisha,Bhubaneswar,Bhubaneswar Central,Apartment,5,710,5,2,4,22,Unfurnished,1,3,10278291
Odisha,Bhubaneswar,Bhubaneswar Central,Independent House,3,2520,4,8,8,21,Semi-Furnished,0,3,35663743
Odisha,Bhubaneswar,Bhubaneswar Central,Apartment,3,1290,4,3,20,25,Unfurnished,2,0,18853461
Odisha,Bhubaneswar,Bhubaneswar Central,Independent House,4,1710,5,14,20,0,Semi-Furnished,1,0,22168062
Odisha,Bhubaneswar,Bhubaneswar Central,Villa,1,850,2,3,17,10,Semi-Furnished,2,2,14293246
Odisha,Bhubaneswar,Bhubaneswar Central,Apartment,2,2140,3,9,20,1,Unfurnished,0,1,33357818
Odisha,Bhubaneswar,Bhubaneswar Central,Apartment,4,2430,4,1,17,25,Unfurnished,0,1,30510540
Odisha,Cuttack,Cuttack Central,Independent House,1,2830,1,5,19,11,Semi-Furnished,0,0,28232960
Odisha,Cuttack,Cuttack Central,Villa,3,2300,4,4,11,4,Semi-Furnished,0,0,28092967
Odisha,Cuttack,Cuttack Central,Apartment,5,2760,5,8,8,23,Furnished,0,1,38121459
Odisha,Cuttack,Cuttack Central,Apartment,5,1970,5,10,10,17,Unfurnished,1,2,26744776
Odisha,Cuttack,Cuttack Central,Apartment,2,1910,2,1,10,9,Semi-Furnished,0,2,24370618
Odisha,Cuttack,Cuttack Central,Apartment,4,1250,3,12,12,14,Semi-Furnished,0,1,17383142
Odisha,Cuttack,Cuttack Central,Apartment,4,1570,4,6,6,12,Unfurnished,1,3,22542843
Odisha,Cuttack,Cuttack Central,Apartment,1,2450,2,12,12,16,Semi-Furnished,1,1,29758690
Odisha,Cuttack,Cuttack Central,Apartment,1,730,2,8,8,6,Semi-Furnished,0,2,6332318
Odisha,Cuttack,Cuttack Central,Apartment,4,1120,4,5,7,4,Furnished,2,1,13018847
Odisha,Cuttack,Cuttack Central,Villa,1,2430,2,14,14,9,Unfurnished,2,2,26205303
Odisha,Cuttack,Cuttack Central,Villa,1,2450,1,10,12,2,Semi-Furnished,0,1,34312781
Odisha,Cuttack,Cuttack Central,Independent House,5,2500,5,7,7,21,Unfurnished,1,0,32214362
Odisha,Cuttack,Cuttack Central,Villa,1,2200,1,7,16,19,Unfurnished,1,1,26307104
Odisha,Cuttack,Cuttack Central,Independent House,4,610,5,7,11,20,Semi-Furnished,0,2,6152956
Odisha,Cuttack,Cuttack Central,Independent House,3,2180,3,12,12,13,Semi-Furnished,1,3,30749797
Odisha,Cuttack,Cuttack Central,Apartment,4,3030,4,3,3,25,Semi-Furnished,0,3,41601645
Odisha,Cuttack,Cuttack Central,Apartment,1,2390,1,4,4,24,Semi-Furnished,1,3,29639541
Odisha,Rourkela,Rourkela Central,Villa,4,1370,3,10,10,3,Furnished,2,1,16268863
Odisha,Rourkela,Rourkela Central,Villa,3,1670,4,2,2,15,Semi-Furnished,0,2,18483956
Odisha,Rourkela,Rourkela Central,Apartment,1,1530,2,14,14,6,Furnished,0,0,22269797
Odisha,Rourkela,Rourkela Central,Villa,3,680,3,7,20,17,Unfurnished,2,0,8193341
Odisha,Rourkela,Rourkela Central,Independent House,5,3110,5,15,15,19,Furnished,2,3,41495195
Odisha,Rourkela,Rourkela Central,Independent House,5,1680,4,5,13,22,Semi-Furnished,1,3,24051094
Odisha,Rourkela,Rourkela Central,Apartment,4,3070,3,15,15,22,Semi-Furnished,1,2,36600981
Odisha,Rourkela,Rourkela Central,Apartment,1,2740,1,4,10,3,Unfurnished,0,0,29362247
Odisha,Rourkela,Rourkela Central,Independent House,4,2770,5,14,14,0,Unfurnished,0,0,37114311
Odisha,Rourkela,Rourkela Central,Independent House,3,1680,4,8,13,22,Unfurnished,0,3,21045096
Odisha,Rourkela,Rourkela Central,Apartment,2,2710,1,5,5,9,Furnished,1,2,27681518
Odisha,Rourkela,Rourkela Central,Independent House,2,2180,2,15,15,17,Furnished,1,1,22787347
Odisha,Rourkela,Rourkela Central,Apartment,2,2230,2,3,7,14,Furnished,1,0,24907296
Odisha,Rourkela,Rourkela Central,Apartment,1,2070,2,15,15,22,Semi-Furnished,0,1,19351761
Odisha,Rourkela,Rourkela Central,Apartment,4,1160,3,7,7,6,Unfurnished,1,3,13637915
Odisha,Rourkela,Rourkela Central,Apartment,1,1020,1,2,18,17,Semi-Furnished,0,2,10904379
Odisha,Rourkela,Rourkela Central,Independent House,2,1290,1,10,13,10,Semi-Furnished,1,3,18640794
Odisha,Rourkela,Rourkela Central,Apartment,2,2670,2,1,13,10,Unfurnished,1,1,29988243
Odisha,Berhampur,Berhampur Central,Apartment,1,2400,1,5,10,23,Semi-Furnished,0,3,23747793
Odisha,Berhampur,Berhampur Central,Apartment,4,3140,3,5,5,13,Semi-Furnished,2,1,40045292
Odisha,Berhampur,Berhampur Central,Apartment,5,2460,5,15,15,6,Semi-Furnished,2,3,32307732
Odisha,Berhampur,Berhampur Central,Apartment,2,2130,2,15,15,16,Furnished,0,2,23913521
Odisha,Berhampur,Berhampur Central,Apartment,4,2300,4,12,12,23,Unfurnished,2,3,27091725
Odisha,Berhampur,Berhampur Central,Independent House,3,1190,3,6,9,25,Semi-Furnished,1,2,12286578
Odisha,Berhampur,Berhampur Central,Apartment,1,1940,1,10,15,17,Semi-Furnished,1,3,19553064
Odisha,Berhampur,Berhampur Central,Independent House,5,2510,5,9,20,8,Furnished,0,3,43519462
Odisha,Berhampur,Berhampur Central,Villa,4,2200,4,14,14,1,Furnished,2,1,31609560
Odisha,Berhampur,Berhampur Central,Apartment,3,2810,2,0,2,17,Semi-Furnished,0,3,29725819
Odisha,Berhampur,Berhampur Central,Independent House,4,1050,3,14,14,0,Semi-Furnished,0,1,15094443
Odisha,Berhampur,Berhampur Central,Apartment,4,2590,5,8,15,7,Furnished,1,1,38425708
Odisha,Berhampur,Berhampur Central,Independent House,2,2920,3,11,11,11,Semi-Furnished,2,0,31154503
Odisha,Berhampur,Berhampur Central,Villa,3,1530,3,3,17,18,Unfurnished,0,1,18436822
Odisha,Berhampur,Berhampur Central,Apartment,3,650,3,2,14,21,Semi-Furnished,2,1,7875346
Odisha,Berhampur,Berhampur Central,Apartment,5,1470,4,1,15,7,Unfurnished,1,2,25514713
Odisha,Berhampur,Berhampur Central,Apartment,2,2550,2,2,13,24,Unfurnished,0,1,30323303
Odisha,Berhampur,Berhampur Central,Apartment,5,3130,4,9,9,0,Furnished,0,1,47182080
Odisha,Sambalpur,Sambalpur Central,Independent House,3,1620,4,1,7,8,Semi-Furnished,0,1,28208944
Odisha,Sambalpur,Sambalpur Central,Independent House,2,1220,1,11,19,18,Furnished,1,3,16431875
Odisha,Sambalpur,Sambalpur Central,Apartment,5,2640,5,0,5,10,Semi-Furnished,0,3,36270117
Odisha,Sambalpur,Sambalpur Central,Villa,1,2670,1,13,13,14,Unfurnished,0,2,38937129
Odisha,Sambalpur,Sambalpur Central,Apartment,5,2890,4,7,7,3,Semi-Furnished,1,3,41267891
Odisha,Sambalpur,Sambalpur Central,Independent House,4,1070,4,11,11,16,Furnished,0,0,15676477
Odisha,Sambalpur,Sambalpur Central,Apartment,5,2010,5,13,15,9,Furnished,2,0,30721091
Odisha,Sambalpur,Sambalpur Central,Apartment,1,1070,1,8,8,15,Unfurnished,2,1,16892323
Odisha,Sambalpur,Sambalpur Central,Apartment,3,1750,4,5,19,1,Furnished,2,3,25599834
Odisha,Sambalpur,Sambalpur Central,Apartment,1,1200,1,7,7,11,Unfurnished,1,2,13608012
Odisha,Sambalpur,Sambalpur Central,Independent House,3,1230,4,9,9,23,Unfurnished,0,0,18103553
Odisha,Sambalpur,Sambalpur Central,Independent House,5,2510,5,1,19,2,Unfurnished,1,3,30614445
Odisha,Sambalpur,Sambalpur Central,Apartment,3,1790,2,8,12,22,Unfurnished,1,3,20600609
Odisha,Sambalpur,Sambalpur Central,Apartment,3,1010,2,2,16,4,Furnished,1,1,12255843
Odisha,Sambalpur,Sambalpur Central,Apartment,2,2040,1,7,7,3,Unfurnished,1,2,28796769
Odisha,Sambalpur,Sambalpur Central,Apartment,3,2480,3,6,7,18,Furnished,2,2,32777771
Odisha,Sambalpur,Sambalpur Central,Apartment,4,2500,4,8,15,24,Unfurnished,2,2,34199566
Odisha,Sambalpur,Sambalpur Central,Apartment,4,1700,4,5,11,15,Unfurnished,1,2,19752894
Odisha,Puri,Puri Central,Villa,3,1690,3,8,8,22,Furnished,1,3,21612462
Odisha,Puri,Puri Central,Apartment,5,2810,4,9,9,16,Furnished,1,3,32389127
Odisha,Puri,Puri Central,Apartment,1,840,2,8,18,25,Furnished,0,0,9806706
Odisha,Puri,Puri Central,Apartment,4,1440,4,0,17,10,Semi-Furnished,2,0,16605051
Odisha,Puri,Puri Central,Apartment,4,1770,3,10,13,8,Unfurnished,1,0,27528307
Odisha,Puri,Puri Central,Independent House,2,2680,1,1,1,7,Furnished,1,3,33129104
Odisha,Puri,Puri Central,Independent House,2,2310,1,10,20,23,Furnished,0,3,28306623
Odisha,Puri,Puri Central,Apartment,3,2290,2,15,19,4,Unfurnished,1,2,34698775
Odisha,Puri,Puri Central,Apartment,2,3150,3,11,15,12,Semi-Furnished,2,2,33916815
Odisha,Puri,Puri Central,Apartment,2,1900,1,11,11,8,Semi-Furnished,1,1,23652398
Odisha,Puri,Puri Central,Apartment,3,1680,3,3,5,19,Furnished,2,1,23925662
Odisha,Puri,Puri Central,Apartment,3,2410,3,13,16,23,Furnished,0,2,22133840
Odisha,Puri,Puri Central,Independent House,5,3090,5,9,18,5,Semi-Furnished,2,3,37512855
Odisha,Puri,Puri Central,Apartment,3,3190,4,1,7,17,Semi-Furnished,2,3,38388358
Odisha,Puri,Puri Central,Apartment,2,1080,2,1,12,24,Semi-Furnished,1,2,12599170
Odisha,Puri,Puri Central,Apartment,1,800,1,12,16,1,Furnished,2,2,11435551
Odisha,Puri,Puri Central,Apartment,5,840,5,3,11,7,Unfurnished,1,2,13054920
Odisha,Puri,Puri Central,Apartment,1,570,1,5,17,10,Semi-Furnished,1,3,7409973
Odisha,Balasore,Balasore Central,Apartment,1,600,1,10,15,24,Furnished,1,1,7568617
Odisha,Balasore,Balasore Central,Villa,2,1450,2,15,15,7,Unfurnished,1,3,18123652
Odisha,Balasore,Balasore Central,Apartment,5,1390,4,6,9,16,Semi-Furnished,0,1,22487882
Odisha,Balasore,Balasore Central,Independent House,2,2250,3,2,17,21,Semi-Furnished,1,0,31018685
Odisha,Balasore,Balasore Central,Villa,2,680,2,14,18,0,Semi-Furnished,0,0,11425171
Odisha,Balasore,Balasore Central,Apartment,3,1480,2,9,10,0,Semi-Furnished,2,3,20515493
Odisha,Balasore,Balasore Central,Apartment,1,1820,2,4,9,23,Unfurnished,0,2,23545686
Odisha,Balasore,Balasore Central,Apartment,2,2050,3,2,12,16,Furnished,0,1,25821011
Odisha,Balasore,Balasore Central,Independent House,3,1350,3,3,4,0,Semi-Furnished,0,3,18379956
Odisha,Balasore,Balasore Central,Independent House,2,3060,2,5,14,12,Semi-Furnished,2,1,41532964
Odisha,Balasore,Balasore Central,Apartment,3,3160,4,13,15,19,Semi-Furnished,1,0,44835541
Odisha,Balasore,Balasore Central,Apartment,2,880,1,13,13,5,Semi-Furnished,1,3,11303614
Odisha,Balasore,Balasore Central,Apartment,3,990,4,15,15,3,Furnished,1,1,13258195
Odisha,Balasore,Balasore Central,Independent House,4,2940,3,5,13,4,Unfurnished,2,1,51643730
Odisha,Balasore,Balasore Central,Independent House,1,880,1,8,8,10,Semi-Furnished,2,1,10538887
Odisha,Balasore,Balasore Central,Independent House,5,2440,5,12,12,6,Furnished,1,1,39057635
Odisha,Balasore,Balasore Central,Apartment,5,930,4,3,14,3,Semi-Furnished,2,3,16400410
Odisha,Balasore,Balasore Central,Independent House,5,1280,5,3,19,20,Unfurnished,2,2,18251225
Punjab,Ludhiana,Ludhiana Central,Independent House,2,2740,2,11,17,20,Semi-Furnished,0,3,33613573
Punjab,Ludhiana,Ludhiana Central,Villa,5,1120,5,8,20,5,Semi-Furnished,1,2,15573139
Punjab,Ludhiana,Ludhiana Central,Apartment,3,1770,2,6,6,19,Semi-Furnished,1,1,23311524
Punjab,Ludhiana,Ludhiana Central,Apartment,3,2650,4,11,11,3,Furnished,2,0,41757583
Punjab,Ludhiana,Ludhiana Central,Apartment,3,1730,4,12,12,24,Unfurnished,1,0,20757802
Punjab,Ludhiana,Ludhiana Central,Independent House,3,990,2,4,13,24,Unfurnished,1,2,11970228
Punjab,Ludhiana,Ludhiana Central,Independent House,1,1830,1,3,17,2,Unfurnished,2,0,17688948
Punjab,Ludhiana,Ludhiana Central,Apartment,2,1900,1,0,1,24,Unfurnished,2,2,21621758
Punjab,Ludhiana,Ludhiana Central,Apartment,5,2690,5,13,13,12,Unfurnished,1,3,32851987
Punjab,Ludhiana,Ludhiana Central,Apartment,2,830,3,6,18,21,Semi-Furnished,1,3,7652360
Punjab,Ludhiana,Ludhiana Central,Apartment,3,1360,3,9,9,25,Semi-Furnished,0,2,16094870
Punjab,Ludhiana,Ludhiana Central,Apartment,3,3110,4,2,11,6,Unfurnished,2,1,39197823
Punjab,Ludhiana,Ludhiana Central,Apartment,1,2550,1,5,20,0,Semi-Furnished,1,2,28155278
Punjab,Ludhiana,Ludhiana Central,Apartment,1,1910,2,9,15,21,Semi-Furnished,1,2,21288556
Punjab,Ludhiana,Ludhiana Central,Apartment,1,2950,1,3,10,11,Unfurnished,1,0,31782178
Punjab,Ludhiana,Ludhiana Central,Independent House,2,2840,1,12,12,9,Furnished,0,2,43028071
Punjab,Ludhiana,Ludhiana Central,Independent House,1,2660,1,6,6,21,Semi-Furnished,2,0,28730087
Punjab,Ludhiana,Ludhiana Central,Apartment,2,1530,1,7,15,15,Furnished,1,1,20142121
Punjab,Amritsar,Amritsar Central,Independent House,4,880,3,2,20,18,Unfurnished,1,1,8328600
Punjab,Amritsar,Amritsar Central,Apartment,2,2810,2,9,14,15,Unfurnished,2,1,29772371
Punjab,Amritsar,Amritsar Central,Independent House,2,2220,3,0,14,19,Semi-Furnished,0,1,18618572
Punjab,Amritsar,Amritsar Central,Independent House,3,2300,2,11,11,9,Unfurnished,0,0,21513999
Punjab,Amritsar,Amritsar Central,Apartment,4,590,3,12,12,1,Unfurnished,0,1,7113515
Punjab,Amritsar,Amritsar Central,Apartment,3,2690,2,14,14,9,Semi-Furnished,0,1,24909137
Punjab,Amritsar,Amritsar Central,Independent House,1,2240,1,12,17,9,Unfurnished,2,3,20922788
Punjab,Amritsar,Amritsar Central,Apartment,4,2630,5,10,16,7,Unfurnished,0,1,29432702
Punjab,Amritsar,Amritsar Central,Apartment,5,2210,5,4,5,7,Furnished,2,2,24745192
Punjab,Amritsar,Amritsar Central,Independent House,2,850,3,11,11,12,Semi-Furnished,0,3,8000576
Punjab,Amritsar,Amritsar Central,Apartment,4,840,4,1,17,6,Furnished,2,1,8635734
Punjab,Amritsar,Amritsar Central,Apartment,5,1550,4,10,13,4,Semi-Furnished,0,1,15625209
Punjab,Amritsar,Amritsar Central,Apartment,5,3070,4,11,11,1,Semi-Furnished,2,3,36228480
Punjab,Amritsar,Amritsar Central,Apartment,1,940,2,9,9,19,Unfurnished,2,3,8790260
Punjab,Amritsar,Amritsar Central,Apartment,4,1550,3,14,14,11,Semi-Furnished,2,1,13862522
Punjab,Amritsar,Amritsar Central,Apartment,5,1780,5,15,15,12,Unfurnished,2,1,19527426
Punjab,Amritsar,Amritsar Central,Apartment,5,840,4,2,13,13,Unfurnished,0,1,10209368
Punjab,Amritsar,Amritsar Central,Apartment,1,2290,1,8,9,19,Furnished,1,3,21919328
Punjab,Jalandhar,Jalandhar Central,Apartment,3,2870,4,4,14,16,Semi-Furnished,0,1,29209474
Punjab,Jalandhar,Jalandhar Central,Villa,4,3050,5,13,17,24,Furnished,2,2,31632686
Punjab,Jalandhar,Jalandhar Central,Apartment,2,2900,2,15,15,16,Semi-Furnished,0,3,28349315
Punjab,Jalandhar,Jalandhar Central,Apartment,3,2020,2,12,14,14,Semi-Furnished,1,2,17350210
Punjab,Jalandhar,Jalandhar Central,Independent House,1,1940,1,6,16,24,Furnished,0,1,18226731
Punjab,Jalandhar,Jalandhar Central,Apartment,4,3000,5,14,14,2,Semi-Furnished,1,0,39078947
Punjab,Jalandhar,Jalandhar Central,Apartment,3,3020,4,1,18,10,Semi-Furnished,0,2,33512762
Punjab,Jalandhar,Jalandhar Central,Apartment,4,1910,3,10,10,19,Furnished,0,0,20424604
Punjab,Jalandhar,Jalandhar Central,Apartment,3,2030,3,3,5,12,Semi-Furnished,1,2,22235766
Punjab,Jalandhar,Jalandhar Central,Independent House,1,1690,1,9,12,19,Semi-Furnished,0,1,16302302
Punjab,Jalandhar,Jalandhar Central,Apartment,1,1850,1,13,15,24,Unfurnished,2,0,17317624
Punjab,Jalandhar,Jalandhar Central,Independent House,2,2200,1,9,19,15,Semi-Furnished,0,3,26542256
Punjab,Jalandhar,Jalandhar Central,Independent House,1,2050,2,7,7,9,Furnished,2,3,18489177
Punjab,Jalandhar,Jalandhar Central,Independent House,4,1350,5,14,14,19,Furnished,1,2,14306520
Punjab,Jalandhar,Jalandhar Central,Independent House,3,580,4,4,14,4,Unfurnished,1,0,6873352
Punjab,Jalandhar,Jalandhar Central,Apartment,3,2840,3,10,10,13,Semi-Furnished,1,3,28155953
Punjab,Jalandhar,Jalandhar Central,Independent House,1,1610,1,4,4,19,Furnished,2,1,13099558
Punjab,Jalandhar,Jalandhar Central,Independent House,4,970,4,2,2,9,Semi-Furnished,0,2,10852469
Punjab,Patiala,Patiala Central,Independent House,5,1590,4,12,17,0,Unfurnished,0,3,19494027
Punjab,Patiala,Patiala Central,Independent House,4,780,3,4,8,16,Semi-Furnished,0,2,7731468
Punjab,Patiala,Patiala Central,Independent House,4,2250,5,6,20,17,Semi-Furnished,1,2,20370211
Punjab,Patiala,Patiala Central,Apartment,5,2320,4,0,5,5,Semi-Furnished,2,0,36149231
Punjab,Patiala,Patiala Central,Apartment,2,1300,2,0,18,12,Semi-Furnished,2,0,12386765
Punjab,Patiala,Patiala Central,Apartment,5,960,4,8,8,23,Unfurnished,0,3,10893629
Punjab,Patiala,Patiala Central,Apartment,4,3190,5,8,8,3,Unfurnished,0,2,30278479
Punjab,Patiala,Patiala Central,Apartment,5,1260,4,14,14,8,Furnished,1,2,13028384
Punjab,Patiala,Patiala Central,Independent House,3,1530,3,14,14,12,Semi-Furnished,0,1,16641011
Punjab,Patiala,Patiala Central,Apartment,3,550,2,4,17,8,Semi-Furnished,1,2,7489913
Punjab,Patiala,Patiala Central,Apartment,5,3180,5,7,7,15,Unfurnished,2,3,41951614
Punjab,Patiala,Patiala Central,Apartment,2,1450,2,14,16,3,Semi-Furnished,0,2,18135689
Punjab,Patiala,Patiala Central,Apartment,4,770,5,5,20,11,Unfurnished,1,3,9829633
Punjab,Patiala,Patiala Central,Apartment,4,2960,4,4,18,8,Unfurnished,1,3,40209285
Punjab,Patiala,Patiala Central,Apartment,3,2790,3,11,11,10,Unfurnished,0,3,31835449
Punjab,Patiala,Patiala Central,Apartment,3,2970,4,11,12,19,Furnished,0,2,31476820
Punjab,Patiala,Patiala Central,Apartment,4,1590,3,6,20,14,Semi-Furnished,0,3,16443866
Punjab,Patiala,Patiala Central,Apartment,1,3140,1,0,19,16,Semi-Furnished,2,3,33326744
Punjab,Bathinda,Bathinda Central,Apartment,2,1090,1,8,10,6,Semi-Furnished,0,0,13052769
Punjab,Bathinda,Bathinda Central,Apartment,3,2050,4,11,14,9,Semi-Furnished,0,2,24579696
Punjab,Bathinda,Bathinda Central,Independent House,5,600,5,7,12,4,Unfurnished,0,2,7514231
Punjab,Bathinda,Bathinda Central,Apartment,1,1050,2,15,16,2,Unfurnished,2,1,11104439
Punjab,Bathinda,Bathinda Central,Apartment,3,1330,2,0,13,8,Furnished,0,3,15884410
Punjab,Bathinda,Bathinda Central,Independent House,4,2570,4,4,13,24,Semi-Furnished,2,0,29723888
Punjab,Bathinda,Bathinda Central,Apartment,2,2660,1,0,6,17,Furnished,0,2,33569987
Punjab,Bathinda,Bathinda Central,Apartment,5,2520,4,6,8,12,Semi-Furnished,1,3,26869689
Punjab,Bathinda,Bathinda Central,Independent House,1,940,1,15,16,17,Semi-Furnished,1,0,8997475
Punjab,Bathinda,Bathinda Central,Apartment,2,2400,3,1,8,10,Furnished,2,0,26607780
Punjab,Bathinda,Bathinda Central,Apartment,5,1280,5,3,5,20,Semi-Furnished,1,3,13418815
Punjab,Bathinda,Bathinda Central,Villa,4,1610,4,1,17,18,Unfurnished,2,2,19525013
Punjab,Bathinda,Bathinda Central,Apartment,3,1320,2,5,5,9,Unfurnished,1,3,18074911
Punjab,Bathinda,Bathinda Central,Apartment,3,600,2,15,15,10,Semi-Furnished,2,3,5870415
Punjab,Bathinda,Bathinda Central,Apartment,1,1110,2,10,19,0,Semi-Furnished,0,3,12145702
Punjab,Bathinda,Bathinda Central,Apartment,5,1840,4,3,3,3,Semi-Furnished,1,3,23976901
Punjab,Bathinda,Bathinda Central,Independent House,5,800,5,4,11,3,Semi-Furnished,1,3,11548448
Punjab,Bathinda,Bathinda Central,Independent House,2,1290,2,15,15,6,Furnished,2,2,10691537
Punjab,Mohali,Mohali Central,Apartment,3,550,3,3,15,22,Semi-Furnished,1,0,6107703
Punjab,Mohali,Mohali Central,Apartment,5,1300,5,11,20,13,Unfurnished,1,3,14845767
Punjab,Mohali,Mohali Central,Villa,3,1260,3,2,19,5,Unfurnished,2,1,17750699
Punjab,Mohali,Mohali Central,Villa,3,1560,2,13,19,14,Unfurnished,2,0,20641849
Punjab,Mohali,Mohali Central,Apartment,1,2990,1,15,15,6,Semi-Furnished,2,3,37953428
Punjab,Mohali,Mohali Central,Independent House,1,1950,1,2,17,3,Furnished,0,1,25637410
Punjab,Mohali,Mohali Central,Apartment,4,870,5,5,8,21,Semi-Furnished,1,3,10509060
Punjab,Mohali,Mohali Central,Villa,2,2000,3,10,16,0,Semi-Furnished,0,2,26881409
Punjab,Mohali,Mohali Central,Independent House,1,700,2,12,12,19,Unfurnished,0,2,7096052
Punjab,Mohali,Mohali Central,Apartment,3,2380,4,12,12,12,Unfurnished,2,1,30579802
Punjab,Mohali,Mohali Central,Apartment,3,2520,4,6,7,24,Semi-Furnished,0,3,33406923
Punjab,Mohali,Mohali Central,Apartment,3,2010,3,7,7,4,Furnished,0,0,25142633
Punjab,Mohali,Mohali Central,Apartment,2,1910,1,4,18,25,Unfurnished,1,2,15668381
Punjab,Mohali,Mohali Central,Independent House,5,1590,5,3,14,0,Unfurnished,1,0,19010643
Punjab,Mohali,Mohali Central,Apartment,4,2840,5,12,15,6,Furnished,1,3,32163685
Punjab,Mohali,Mohali Central,Apartment,3,1890,4,10,10,25,Semi-Furnished,0,3,24444996
Punjab,Mohali,Mohali Central,Apartment,2,1690,3,6,6,19,Unfurnished,0,2,18668218
Punjab,Mohali,Mohali Central,Villa,3,1610,3,6,6,0,Semi-Furnished,1,3,17332069
Punjab,Pathankot,Pathankot Central,Apartment,4,2520,4,1,11,19,Semi-Furnished,1,1,26521964
Punjab,Pathankot,Pathankot Central,Apartment,2,1160,2,14,17,5,Semi-Furnished,2,1,12885544
Punjab,Pathankot,Pathankot Central,Independent House,1,920,1,2,18,4,Semi-Furnished,0,3,7396872
Punjab,Pathankot,Pathankot Central,Apartment,1,2390,1,14,14,21,Semi-Furnished,0,2,19547443
Punjab,Pathankot,Pathankot Central,Apartment,3,1390,2,12,12,6,Semi-Furnished,0,0,15765599
Punjab,Pathankot,Pathankot Central,Apartment,1,2610,2,7,9,9,Semi-Furnished,2,2,23580932
Punjab,Pathankot,Pathankot Central,Apartment,3,1530,3,6,19,24,Unfurnished,0,3,15191787
Punjab,Pathankot,Pathankot Central,Apartment,1,2930,1,3,8,15,Semi-Furnished,0,2,27880749
Punjab,Pathankot,Pathankot Central,Apartment,4,1060,5,3,19,14,Unfurnished,0,1,12137855
Punjab,Pathankot,Pathankot Central,Apartment,2,1280,1,0,11,19,Semi-Furnished,1,1,12601586
Punjab,Pathankot,Pathankot Central,Villa,5,2960,4,10,19,25,Furnished,0,2,36940365
Punjab,Pathankot,Pathankot Central,Apartment,4,1060,5,5,15,23,Furnished,0,0,10992478
Punjab,Pathankot,Pathankot Central,Independent House,4,3110,3,11,11,25,Furnished,2,1,31340108
Punjab,Pathankot,Pathankot Central,Apartment,1,2780,1,4,8,25,Unfurnished,1,1,29342640
